Game,Team,Stat,Data
370512103,LAA,SB," Calhoun (1, 2nd base off Zimmermann/Avila)"
370512103,LAA,Picked Off, Trout (1st base off Norris)
370512126,CIN,SB," Schebler (3, 2nd base off Cueto/Posey)"
370512126,CIN,Picked Off, Gennett (2nd base by Morris)
370512126,SF,CS," Arroyo (1, 2nd base by Feldman/Barnhart)"
370513114,SEA,SB," Motter (3, 2nd base off Stroman/Maile); Dyson (10, 2nd base off Stroman/Maile)"
370513114,SEA,CS," Heredia (2, 2nd base by Smith/Maile)"
370513114,TOR,SB," Pillar (6, 2nd base off Weber/Gosewisch); Goins (1, 3rd base off Pazos/Ruiz); Travis (3, Home off Pazos/Ruiz); Maile (1, 2nd base off Pazos/Ruiz)"
370513124,STL,SB," Pham (2, 2nd base off Lester/Contreras); Molina (3, 2nd base off Lester/Contreras)"
370513124,STL,CS," Sierra (2, 2nd base by Lester); Pham (1, 2nd base by Lester/Contreras)"
370513126,CIN,SB," Mesoraco (1, 2nd base off Moore/Hundley)"
370513126,SF,SB," Hernández (2, 2nd base off Bonilla/Mesoraco); Tomlinson (2, 2nd base off Bonilla/Mesoraco); Panik (2, 2nd base off Bonilla/Mesoraco)"
370513126,SF,CS," Panik (1, 2nd base by Bonilla/Mesoraco)"
370513105,MIN,CS," Dozier 2 (4, 2nd base by Clevinger/Gomes, 2nd base by McAllister/Gomes)"
370513105,MIN,Picked Off, Polanco (1st base by Clevinger)
370513120,PHI,SB," Hernández (6, 2nd base off Roark/Wieters)"
370513120,WSH,CS," Werth (2, 2nd base by Pivetta/Rupp)"
370513104,SD,SB," Margot (5, 2nd base off Covey/Smith)"
370513104,CHW,SB," Frazier (3, 2nd base off Cahill/Hedges)"
370513108,NYM,Picked Off, Conforto (2nd base by Davies)
370513108,MIL,SB," Villar (8, 2nd base off Gsellman/Plawecki); Broxton (9, 2nd base off Gsellman/Plawecki)"
370513108,MIL,CS," Santana (2, 2nd base by Robles/Plawecki)"
370513128,ATL,SB," Peterson (2, 2nd base off Phelps/Realmuto)"
370513113,TEX,SB," Odor (3, 2nd base off Gray/Maxwell); Andrus (7, 2nd base off Gray/Maxwell); Rua (2, 2nd base off Coulombe/Maxwell)"
370513127,LAD,SB," Barnes (2, 3rd base off Anderson/Hanigan)"
370513127,COL,SB," Desmond (2, 2nd base off Wood/Barnes)"
370513129,PIT,SB," Jaso (1, 2nd base off Walker/Mathis)"
370513103,DET,CS," Kinsler (1, 2nd base by Nolasco/Maldonado)"
370513103,LAA,SB," Simmons (3, 2nd base off Norris/McCann)"
370513103,LAA,CS," Trout (1, 2nd base by Norris)"
370514114,SEA,CS," Segura (3, 2nd base by Sanchez/Maile)"
370514105,MIN,CS," Dozier (5, 2nd base by Bauer/Pérez)"
370514105,CLE,SB," Lindor (2, 2nd base off Santiago/Gimenez)"
370514102,BOS,SB," Betts (5, 2nd base off Andriese/Sucre)"
370514104,SD,SB," Myers (4, 2nd base off Ynoa/Narváez)"
370514104,SD,CS," Margot (5, 2nd base by Quintana/Narváez)"
370514104,CHW,SB," L. García (3, 2nd base off Weaver/Torrens)"
370514108,NYM,CS," R. Rivera (1, 2nd base by Peralta/Piña)"
370514107,BAL,SB," Rickard (3, 2nd base off Young/Butera)"
370514107,KC,SB," Hosmer (3, 2nd base off Bleier/Joseph)"
370514124,STL,SB," Pham (3, 2nd base off Arrieta/Montero)"
370514113,TEX,SB," DeShields (7, 2nd base off Graveman/Vogt); Gómez (5, 2nd base off Graveman/Vogt); Odor (4, 2nd base off Wahl/Maxwell)"
370514113,TEX,CS," Kozma (1, 2nd base by Coulombe/Maxwell)"
370514127,COL,CS," LeMahieu (2, 2nd base by Urías/Grandal)"
370514127,COL,Picked Off, Desmond (1st base by Grandal)
370514103,DET,CS," Castellanos (1, 2nd base by Meyer)"
370514103,DET,Picked Off, Castellanos (1st base by Meyer)
370514103,LAA,SB," Maybin 3 (9, 2nd base off Rodríguez/McCann, 2nd base off Verlander/McCann 2); Trout 2 (7, 2nd base off Verlander/McCann 2)"
370514126,SF,SB," Núñez 2 (9, 3rd base off Brice/Barnhart, 2nd base off Brice/Barnhart)"
370514129,PIT,SB," McCutchen (3, 2nd base off De La Rosa/Herrmann)"
370514129,PIT,CS," Cervelli (2, 2nd base by Ray/Herrmann)"
370514129,ARI,SB," Ahmed (2, 2nd base off Hudson/Cervelli)"
370514320,PHI,SB," Herrera (4, 2nd base off Scherzer/Lobatón)"
370514320,WSH,SB," Rendon (2, 2nd base off García/Knapp)"
370515105,CLE,SB," Kipnis (2, 2nd base off Archer/Norris)"
370515128,MIA,Picked Off, Gordon (1st base by Musgrove)
370515114,ATL,SB," A. García (2, 2nd base off Bolsinger/Ohlman)"
370515103,CHW,SB," Sánchez (2, 2nd base off Chavez/Maldonado)"
370515112,SEA,SB," Motter (4, 2nd base off Hendriks/Vogt)"
370515125,SD,SB," Spangenberg 2 (3, 2nd base off Knebel/Bandy, 3rd base off Knebel/Bandy)"
370515126,SF,SB," Núñez (10, 3rd base off McCarthy/Grandal); Arroyo (1, 2nd base off McCarthy/Grandal)"
370516114,ATL,CS," F. Freeman (3, 2nd base by Tepera/Maile)"
370516114,TOR,SB," Travis (4, 3rd base off J. García/Flowers); Barney (2, 2nd base off J. García/Flowers)"
370516123,WSH,SB," T. Turner (7, 2nd base off Kuhl/Cervelli)"
370516106,BAL,SB," Mancini (1, 2nd base off Rodríguez/McCann)"
370516116,CIN,CS," Schebler (1, 2nd base by Lackey/Contreras)"
370516116,CIN,Picked Off, Schebler (1st base by Lackey)
370516109,MIN,CS," Rosario (2, 2nd base by Freeland/Wolters)"
370516107,NYY,SB," Headley (5, 2nd base off Hammel/Pérez); Judge (3, 2nd base off Hammel/Pérez)"
370516124,BOS,SB," Bogaerts (6, 2nd base off Cecil/Molina)"
370516124,BOS,CS," Benintendi (1, 2nd base by Lynn/Molina)"
370516129,ARI,SB," Blanco (2, 2nd base off Milone/R. Rivera); Goldschmidt (10, Home off Milone/R. Rivera); Owings (9, 2nd base off Milone/R. Rivera)"
370516103,CHW,CS," Sánchez (3, 2nd base by Ramírez/Maldonado)"
370516103,LAA,SB," Trout (8, 2nd base off Holland/Narváez); Simmons (4, 2nd base off Holland/Narváez)"
370516112,OAK,SB," Canha (1, 2nd base off De Jong/Ruiz)"
370516112,SEA,SB," Dyson (11, 2nd base off Casilla/Vogt)"
370516112,SEA,CS," Valencia (1, 2nd base by Triggs/Phegley); Segura (4, 2nd base by Triggs/Phegley)"
370516112,SEA,Picked Off, Segura (1st base by Madson)
370516125,MIL,CS," Arcia (3, 2nd base by Díaz/Hedges)"
370516125,SD,Picked Off, Spangenberg (1st base by Piña)
370516126,SF,SB," Núñez (11, 2nd base off Hill/Barnes); Ruggiano (1, 2nd base off Báez/Barnes)"
370516126,SF,CS," Arroyo (2, 2nd base by Fields/Barnes); Span (2, 2nd base by Hill)"
370516126,SF,Picked Off, Span (1st base by Hill)
370517128,MIA,SB," Gordon (12, 3rd base off McCullers Jr./Gattis)"
370517129,NYM,SB," Granderson (1, 2nd base off Rodney/Herrmann)"
370517126,LAD,SB," Puig (5, 2nd base off Cueto/Posey)"
370517123,WSH,SB," T. Turner (8, 2nd base off Cole/Cervelli)"
370517123,WSH,Picked Off, Goodwin (2nd base by Cervelli)
370517123,PIT,SB," McCutchen 2 (5, 3rd base off J. Turner/Lobatón, 2nd base off Albers/Lobatón)"
370517123,PIT,CS," Frazier (3, 2nd base by J. Turner)"
370517106,DET,CS," Kinsler (2, 2nd base by Jiménez/Castillo)"
370517124,BOS,SB," Betts (6, 2nd base off Tuivailala/Molina)"
370517124,STL,SB," Sierra (1, 2nd base off Porcello/León)"
370517124,STL,CS," Pham (2, 2nd base by Abad/Vázquez)"
370517113,PHI,CS," Hernández (2, 2nd base by Cashner/Lucroy)"
370517116,CIN,SB," Hamilton (20, 2nd base off Hendricks/Montero)"
370517107,KC,SB," Cain (11, 2nd base off Pineda/Sánchez)"
370517103,CHW,CS," Frazier (1, 2nd base by Shoemaker)"
370517125,SD,SB," Córdoba (1, 2nd base off Torres/Bandy)"
370518123,PIT,CS," Mercer (3, 2nd base by Romero)"
370518106,DET,CS," Collins (3, 3rd base by Castro/Joseph)"
370518209,MIN,SB," Buxton (4, 2nd base off Márquez/Wolters)"
370518113,TEX,CS," Rua (1, 2nd base by Pivetta/Knapp)"
370518125,MIL,SB," Broxton (10, 2nd base off Torres/Torrens)"
370518125,MIL,CS," Sogard (1, 2nd base by Cosart)"
370518309,COL,CS," Parra (2, 2nd base by Berríos/Castro)"
370518309,MIN,SB," Grossman (1, 2nd base off Chatwood/Hanigan)"
370518111,BOS,SB," Bradley Jr. (2, 2nd base off Gray/Vogt)"
370518111,OAK,CS," R. Davis (4, 2nd base by H Velazquez/Vázquez)"
370518112,CHW,SB," L. García (4, 2nd base off Gaviglio/Ruiz); Anderson (3, 2nd base off Gaviglio/Ruiz)"
370518112,SEA,SB," Dyson 2 (12, 3rd base off Covey/Narváez, 2nd base off Covey/Narváez)"
370518119,LAD,SB," Utley (2, 2nd base off Volquez/Realmuto); Turner (2, 2nd base off Volquez/Realmuto)"
370518119,LAD,CS," Utley (1, 2nd base by Ellington/Realmuto)"
370519116,MIL,SB," Sogard (2, 3rd base off Butler/Contreras)"
370519101,TOR,CS," Travis (2, Home by Tillman/Castillo)"
370519101,TOR,Picked Off, Travis (3rd base by Castillo)
370519123,PHI,CS," Herrera (3, 2nd base by Lindblom/Cervelli)"
370519123,PHI,Picked Off, Herrera (1st base by Lindblom)
370519106,TEX,CS," Rua (2, 2nd base by Rodríguez); DeShields (3, 2nd base by Sánchez/McCann)"
370519117,COL,SB," LeMahieu (3, 2nd base off Brice/Turner)"
370519117,CIN,CS," Kivlehan (1, 3rd base by Anderson/Wolters)"
370519121,LAA,CS," Maybin (1, 2nd base by deGrom)"
370519130,NYY,SB," Judge (4, 2nd base off Ramírez/Norris)"
370519130,TB,SB," Longoria (1, 2nd base off Clippard/Romine)"
370519115,WSH,SB," T. Turner (9, 2nd base off Motte/Suzuki)"
370519115,ATL,SB," Inciarte 2 (9, 2nd base off Gonzalez/Wieters, 3rd base off Grace/Wieters); Phillips 2 (7, 2nd base off Romero/Wieters, 2nd base off Grace/Wieters)"
370519109,KC,SB," Merrifield (3, 2nd base off Santiago/Castro)"
370519118,CLE,SB," Brantley (4, 2nd base off Hoyt/McCann)"
370519118,CLE,Picked Off, Lindor (1st base by Morton)
370519124,SF,SB," Williamson (1, 2nd base off Wacha/Molina)"
370519124,SF,CS," Crawford (1, 2nd base by Wacha/Molina)"
370519124,STL,SB," Grichuk (5, 2nd base off Moore/Posey)"
370519111,BOS,CS," Betts (1, 2nd base by Madson/Phegley)"
370519112,CHW,CS," Sánchez (4, 2nd base by Miranda/Gosewisch)"
370519125,ARI,SB," Blanco (3, 3rd base off Weaver/Hedges); Goldschmidt (11, 2nd base off Weaver/Hedges)"
370520111,OAK,SB," R. Davis (5, 2nd base off Pomeranz/Vázquez)"
370520123,PIT,SB," Frazier (1, 3rd base off Leiter/Rupp); Harrison (3, 2nd base off Leiter/Rupp)"
370520115,WSH,CS," Rendon (1, 2nd base by Colón/Flowers)"
370520115,ATL,CS," Phillips (2, 2nd base by Scherzer/Wieters)"
370520117,COL,SB," Blackmon (3, 2nd base off Adleman/Mesoraco)"
370520117,CIN,SB," Hamilton (21, 2nd base off Senzatela/Wolters); Duvall (3, 2nd base off Oberg/Wolters)"
370520118,CLE,SB," Zimmer (1, 2nd base off Fiers/Gattis)"
370520118,HOU,CS," Reddick (2, 2nd base by Clevinger/Gomes)"
370520130,TB,Picked Off, Sucre (2nd base by Sánchez)
370520121,NYM,SB," Reyes (5, 2nd base off Meyer/Graterol)"
370520124,STL,SB," Piscotty (2, 2nd base off Melancon/Posey)"
370520124,STL,CS," Molina (1, 2nd base by Samardzija)"
370520101,TOR,SB," Pillar (7, 2nd base off Bleier/Castillo)"
370520119,MIA,SB," Gordon (13, 2nd base off Urías/Grandal)"
370520119,MIA,CS," Riddle (1, Home by Avilán/Grandal)"
370521117,COL,CS," LeMahieu (3, 2nd base by Arroyo/Mesoraco)"
370521117,CIN,SB," Hamilton 2 (23, 3rd base off Freeland/Hanigan, 2nd base off Freeland/Hanigan); Peraza (9, 2nd base off Freeland/Hanigan)"
370521117,CIN,CS," Peraza (2, 3rd base by Freeland)"
370521121,LAA,SB," Espinosa (1, 2nd base off Milone/Plawecki); Trout (9, 2nd base off Ramírez/Plawecki)"
370521121,LAA,CS," Espinosa (2, 2nd base by Robles/Plawecki)"
370521130,TB,SB," Kiermaier (7, 2nd base off Green/Sánchez)"
370521115,WSH,SB," Taylor (3, 2nd base off J. García/Suzuki)"
370521123,PIT,SB," Harrison (4, 2nd base off Nola/Knapp)"
370521123,PIT,CS," Frazier (4, 2nd base by Ramos/Knapp)"
370521209,KC,SB," Cain (12, 2nd base off Wilk/Castro)"
370521209,KC,CS," Merrifield (1, 2nd base by Wilk); Gordon (2, 2nd base by Hughes/Castro)"
370521209,KC,Picked Off, Merrifield (1st base by Wilk)
370521116,MIL,SB," Villar (9, 2nd base off Arrieta/Contreras)"
370521111,BOS,SB," Benintendi 2 (5, 2nd base off Triggs/Phegley, 3rd base off Triggs/Phegley); Vázquez (2, 2nd base off Triggs/Phegley); Bogaerts (7, 2nd base off Triggs/Phegley)"
370521111,BOS,CS," Pedroia (2, 2nd base by Triggs/Phegley)"
370521125,SD,Picked Off, Myers (1st base by Godley)
370521309,MIN,SB," Kepler (3, 2nd base off Young/Butera)"
370522101,MIN,SB," Dozier (7, 2nd base off Jiménez/Castillo); Buxton (5, 2nd base off Wilson/Castillo)"
370522101,MIN,CS," Polanco (1, 2nd base by Wilson/Castillo)"
370522110,NYY,CS," Ellsbury (2, 2nd base by Maness/Pérez)"
370522122,COL,SB," Blackmon (4, 3rd base off Eickhoff/Rupp)"
370522130,LAA,SB," Maybin (10, 2nd base off Odorizzi/Norris); Calhoun (2, 2nd base off Stanek/Norris)"
370522130,LAA,CS," Fontana (1, 2nd base by Odorizzi/Norris)"
370522116,SF,SB," Hernández (3, 2nd base off Lackey/Contreras); Núñez (12, 2nd base off Lackey/Contreras)"
370522116,CHC,CS," Báez (2, 2nd base by Blach/Posey)"
370522118,DET,CS," Collins (4, 2nd base by Devenski/Gattis)"
370522129,ARI,CS," Lamb (2, 2nd base by Ynoa/Narváez)"
370523116,SF,CS," Núñez (2, 2nd base by Lester/Contreras)"
370523116,CHC,Picked Off, Zobrist (1st base by Cueto)
370523101,MIN,CS," Buxton (1, 2nd base by Bundy/Castillo); Kepler (1, 2nd base by Bleier)"
370523101,MIN,Picked Off, Kepler (1st base by Bleier)
370523102,BOS,SB," Benintendi (6, 2nd base off Cashner/Lucroy)"
370523117,CIN,SB," Peraza (10, 2nd base off Miller/Gomes)"
370523117,CIN,CS," Hamilton (3, 2nd base by Carrasco/Gomes)"
370523130,LAA,CS," Pennington (1, 2nd base by Cobb)"
370523130,LAA,Picked Off, Pennington (1st base by Cobb)
370523115,ATL,Picked Off, Phillips (1st base by Cervelli)
370523108,TOR,SB," Bautista (3, 2nd base off Torres/Piña)"
370523108,MIL,SB," Villar 3 (12, 2nd base off Biagini/Martin, 2nd base off Tepera/Martin, 3rd base off Barnes/Martin); Thames (2, 2nd base off Barnes/Martin)"
370523118,HOU,SB," Reddick (2, 2nd base off Zimmermann/McCann)"
370523118,HOU,CS," González (1, 3rd base by Saupold/McCann)"
370523118,HOU,Picked Off, González (2nd base by Saupold)
370523129,ARI,SB," Fuentes (1, 2nd base off Covey/Smith)"
370523119,STL,CS," Molina (2, 2nd base by Kershaw/Grandal)"
370523111,MIA,SB," Gordon (14, 2nd base off Hahn/Vogt); Realmuto (1, 2nd base off Coulombe/Vogt)"
370524101,MIN,SB," Buxton (6, 2nd base off Tillman/Joseph)"
370524111,OAK,CS," Phegley (1, 2nd base by Volquez/Realmuto)"
370524111,OAK,Picked Off, Plouffe (2nd base by Realmuto)
370524129,ARI,SB," Ahmed (3, 2nd base off Quintana/Smith)"
370524105,CLE,SB," Zimmer (2, 2nd base off Wood/Barnhart)"
370524105,CLE,CS," Zimmer (1, 3rd base by Wood); Kipnis (1, 2nd base by Wood/Barnhart); Robertson (1, 2nd base by Bonilla/Barnhart)"
370524110,NYY,SB," Sánchez (1, 2nd base off Hammel/Pérez)"
370524120,WSH,SB," T. Turner 2 (11, 2nd base off Gaviglio/Zunino 2); Difo (1, 2nd base off Díaz/Zunino)"
370524122,COL,CS," Blackmon (3, 2nd base by Hellickson/Knapp)"
370524122,PHI,Picked Off, Galvis (1st base by Chatwood)
370524102,BOS,SB," Marrero (1, 2nd base off Pérez/Chirinos)"
370524121,SD,SB," d'Arnaud (1, 2nd base off Salas/R. Rivera)"
370524121,SD,CS," Myers (3, 3rd base by Gsellman/R. Rivera)"
370524130,TB,SB," Kiermaier (8, 2nd base off Pounders/Maldonado)"
370524130,TB,Picked Off, Morrison (2nd base by Nolasco)
370524115,PIT,SB," Frazier (2, 2nd base off Teherán/Flowers)"
370524115,ATL,CS," Inciarte (4, 2nd base by Hudson/Stewart)"
370524116,SF,SB," Hernández (4, 2nd base off Davis/Contreras)"
370524118,HOU,SB," Bregman (4, 2nd base off Norris/Avila)"
370525120,SEA,CS," Segura (5, 2nd base by Gonzalez/Lobatón)"
370525120,WSH,CS," Taylor (1, 2nd base by Miranda/Zunino)"
370525122,COL,CS," Desmond (2, 2nd base by Velasquez/Rupp)"
370525130,TB,SB," Kiermaier (9, 2nd base off Guerra/Graterol)"
370525130,TB,CS," Kiermaier (4, 2nd base by Wright/Graterol)"
370525116,SF,SB," Posey (1, 3rd base off Butler/Montero); Crawford (1, 2nd base off Butler/Montero)"
370525116,SF,Picked Off, Span (1st base by Butler)
370525102,TEX,SB," DeShields (8, 2nd base off Pomeranz/Vázquez)"
370525102,BOS,SB," Bogaerts (8, 2nd base off Martínez/Lucroy); Benintendi (7, 2nd base off Martínez/Lucroy); Betts (7, 2nd base off Kela/Lucroy)"
370525108,ARI,SB," Goldschmidt (12, 3rd base off Hughes/Bandy)"
370525108,ARI,Picked Off, Herrmann (1st base by Piña)
370525108,MIL,CS," Broxton (5, 2nd base by Ray)"
370525108,MIL,Picked Off, Broxton (1st base by Ray)
370525118,DET,SB," Upton (4, 2nd base off Fiers/Centeno); Romine (2, 2nd base off Gregerson/Centeno)"
370525118,HOU,SB," Marisnick (4, 2nd base off Verlander/Avila)"
370525119,LAD,SB," Puig (6, 2nd base off Wacha/Molina)"
370526110,OAK,SB," R. Davis (6, 2nd base off Clippard/Romine)"
370526110,NYY,CS," Judge (2, 2nd base by Manaea)"
370526110,NYY,Picked Off, Judge (1st base by Manaea)
370526120,WSH,SB," Werth (4, 2nd base off Yates/Hedges)"
370526122,CIN,SB," Hamilton 2 (25, 2nd base off Nola/Rupp, 3rd base off Nola/Rupp)"
370526123,PIT,SB," Harrison (5, 2nd base off deGrom/R. Rivera)"
370526114,TEX,SB," Andrus 2 (9, 2nd base off Bolsinger/Martin, 3rd base off Bolsinger/Martin)"
370526102,SEA,SB," Segura (6, 3rd base off Rodríguez/Vázquez)"
370526105,KC,SB," Merrifield (4, 2nd base off Clevinger/Gomes)"
370526128,MIA,CS," Ozuna (1, 2nd base by Chavez/Maldonado)"
370526128,MIA,Picked Off, Gordon (2nd base by Chavez)
370526108,MIL,Picked Off, Arcia (1st base by Godley)
370526118,BAL,CS," Hardy (1, 2nd base by Musgrove/Gattis)"
370526304,DET,SB," Upton (5, 2nd base off Pelfrey/Smith)"
370526119,CHC,CS," Bryant (3, 2nd base by Wood)"
370526119,CHC,Picked Off, Bryant (1st base by Wood)
370526119,LAD,SB," Utley (3, 2nd base off Peña/Contreras)"
370526126,SF,SB," Núñez (13, 2nd base off J. García/Flowers)"
370527110,OAK,CS," Plouffe (1, 2nd base by Sabathia/Sánchez)"
370527110,NYY,CS," Gardner (1, 2nd base by Cotton/Phegley)"
370527114,TOR,SB," Pillar (8, 2nd base off Darvish/Chirinos)"
370527109,TB,SB," Beckham (2, 2nd base off Mejía/Gimenez)"
370527109,MIN,SB," Buxton (7, 2nd base off Hunter/Norris)"
370527102,SEA,SB," Dyson (14, 2nd base off Johnson/León)"
370527102,BOS,SB," Betts (8, 2nd base off Whalen/Zunino); Ramírez (1, 2nd base off Whalen/Zunino)"
370527120,SD,SB," Aybar (5, 2nd base off Strasburg/Wieters)"
370527120,WSH,SB," Rendon (3, 2nd base off Stammen/Hedges)"
370527120,WSH,CS," T. Turner (2, 2nd base by Richard); Werth (3, 3rd base by Richard)"
370527120,WSH,Picked Off, T. Turner (1st base by Richard)
370527122,CIN,SB," Hamilton (26, 2nd base off Eickhoff/Rupp); Suárez (3, 2nd base off Eickhoff/Rupp)"
370527122,PHI,CS," Hernández (3, 2nd base by Arroyo/Barnhart)"
370527108,MIL,Picked Off, Sogard (1st base by Wilhelmsen)
370527128,LAA,SB," Maybin 2 (12, 2nd base off Ziegler/Realmuto, 2nd base off Barraclough/Realmuto)"
370527128,MIA,Picked Off, Gordon (1st base by Maldonado)
370527118,HOU,SB," Marisnick (5, 2nd base off Wilson/Joseph); Altuve (10, 2nd base off Wilson/Joseph)"
370527118,HOU,Picked Off, Correa (2nd base by Miley)
370527119,LAD,SB," Hernández (2, 3rd base off Lackey/Montero)"
370527126,SF,SB," Belt (2, 2nd base off Krol/Flowers)"
370528110,NYY,SB," Hicks (7, 2nd base off Triggs/Phegley)"
370528110,NYY,CS," Hicks (3, 2nd base by Triggs/Phegley)"
370528114,TEX,SB," Odor (5, 2nd base off Biagini/Martin); Andrus (10, 2nd base off Biagini/Martin)"
370528105,KC,SB," Merrifield (5, 2nd base off Tomlin/Pérez)"
370528105,CLE,SB," Brantley (5, 2nd base off Duffy/Pérez); Ramírez (3, 2nd base off Maness/Pérez)"
370528128,LAA,SB," Marte (1, 3rd base off Ureña/Realmuto); Fontana (1, 2nd base off Ureña/Realmuto); Trout (10, 2nd base off Ureña/Realmuto)"
370528128,MIA,SB," Gordon (15, 2nd base off Hernandez/Maldonado)"
370528102,SEA,CS," Dyson (3, 3rd base by Hembree/León); Segura (6, 2nd base by Porcello/León)"
370528102,BOS,CS," Moreland (1, 2nd base by Bergman/Ruiz)"
370528120,SD,SB," Myers (5, 2nd base off Ross/Lobatón); d'Arnaud (2, 2nd base off J. Turner/Lobatón); Renfroe (2, 2nd base off Romero/Lobatón)"
370528122,CIN,CS," Suárez (2, 2nd base by Eflin/Knapp)"
370528122,PHI,CS," Altherr (2, 2nd base by Feldman/Barnhart)"
370528104,CHW,SB," Sánchez (3, 3rd base off Zimmermann/Avila)"
370528109,TB,SB," Souza Jr. (1, 2nd base off Pressly/Castro)"
370528109,TB,CS," Souza Jr. (1, 2nd base by Gibson)"
370528109,TB,Picked Off, Souza Jr. (1st base by Gibson)
370528109,MIN,SB," Dozier (8, 3rd base off Farquhar/Sucre)"
370528109,MIN,CS," Rosario (3, Home by Cobb/Sucre)"
370528119,LAD,SB," Taylor (1, 2nd base off Rondón/Contreras)"
370528123,NYM,SB," Reyes (6, 2nd base off Glasnow/Cervelli)"
370529104,CHW,SB," Engel (1, 2nd base off Price/Vázquez)"
370529124,STL,SB," Pham (4, 3rd base off Hill/Grandal); Carpenter (1, 2nd base off Hill/Grandal)"
370529127,COL,CS," Parra (3, 2nd base by Gaviglio/Zunino)"
370529126,WSH,CS," Rendon (2, 2nd base by Moore/Posey)"
370529126,WSH,Picked Off, Rendon (1st base by Moore)
370529126,SF,CS," Ruggiano (1, 2nd base by Roark/Wieters); Belt (1, 2nd base by Roark/Wieters)"
370529123,PIT,SB," Polanco (7, 2nd base off Delgado/Mathis)"
370529123,PIT,CS," Mercer (4, 2nd base by Delgado/Mathis); Hanson (1, 2nd base by Delgado/Mathis)"
370529105,CLE,SB," Ramírez 2 (5, 3rd base off Neal/Vogt, 2nd base off Hendriks/Vogt); Zimmer (3, 2nd base off Neal/Vogt)"
370529125,SD,Picked Off, Myers (1st base by Hendricks)
370529107,KC,CS," Escobar (1, 2nd base by Norris/Avila)"
370529107,KC,Picked Off, Escobar (1st base by Norris)
370529114,CIN,SB," Hamilton (27, 2nd base off Stroman/Martin)"
370529128,PHI,SB," Kendrick (2, 2nd base off Volquez/Realmuto)"
370529128,PHI,CS," Altherr (3, 2nd base by Volquez/Realmuto)"
